Index,Deflection_nm,Excitation
165,-0.01282,0.8763066800438637
166,-0.01129,0.8701837546695257
167,-0.01038,0.8639234171928356
168,-0.01068,0.8575266561936524
169,-0.009460000000000001,0.850994481794692
170,-0.009460000000000001,0.8443279255020154
171,-0.01099,0.837528040042142
172,-0.01221,0.8305958991958129
173,-0.01068,0.8235325976284276
174,-0.01099,0.816339250717184
175,-0.0119,0.8090169943749475
176,-0.009766,0.8015669848708769
177,-0.01129,0.7939903986478355
178,-0.009766,0.786288432136619
179,-0.007935,0.7784623015670238
180,-0.008545,0.7705132427757895
181,-0.009155,0.7624425110114481
182,-0.009766,0.7542513807361042
183,-0.008545,0.7459411454241822
184,-0.008545,0.7375131173581739
185,-0.009155,0.7289686274214118
186,-0.007324,0.720309024887907
187,-0.007935,0.7115356772092855
