0,-0.001526,-99.12723447668611
1,-0.002441,-99.28506586118226
2,-0.001221,-99.42721898282994
3,0.001526,-99.55367139400333
4,0.0006104,-99.66440312640084
5,0.0003052,-99.75939669419829
6,0.0021360000000000003,-99.8386370968101
7,-0.001526,-99.90211182125813
8,0.0006104,-99.94981084414756
9,0.0,-99.98172663324974
10,-0.0003052,-99.99785414869157
11,-0.001221,-99.99819084375144
12,-0.0009155,-99.98273666526127
13,0.0,-99.95149405361501
14,-0.0009155,-99.9044679423832
15,-0.0006104,-99.84166575753395
16,-0.001831,-99.76309741626028
17,-0.0006104,-99.66877532541407
18,-0.001526,-99.55871437954688
19,-0.001221,-99.43293195855793
20,-0.0009155,-99.29144792494962
21,0.0006104,-99.13428462069098
22,-0.0009155,-98.96146686368962
23,0.0,-98.77302194387279
24,-0.002747,-98.56897961887782
25,-0.002441,-98.34937210935315
26,-0.001831,-98.11423409387035
27,-0.0003052,-97.86360270344784
28,-0.001831,-97.59751751568758
29,0.0003052,-97.31602054852527
30,-0.0006104,-97.01915625359526
31,-0.001221,-96.70697150921106
32,-0.0003052,-96.37951561296279
33,-0.001831,-96.03684027393243
34,0.0003052,-95.67899960452844
35,0.0006104,-95.30605011194075
36,0.0006104,-94.91805068921761
37,-0.0006104,-94.51506260596568
38,-0.001526,-94.09714949867492
39,-0.0003052,-93.66437736066955
40,-0.001221,-93.21681453168702
41,-0.0009155,-92.75453168708634
42,0.0009155,-92.27760182668762
43,0.0003052,-91.78610026324458
44,-0.0021360000000000003,-91.28010461055175
45,0.0,-90.75969477118835
46,-0.001526,-90.22495292390083
47,0.0006104,-89.6759635106258
48,0.0,-89.11281322315568
49,0.0006104,-88.53559098944913
50,-0.0006104,-87.94438795958821
51,0.0009155,-87.33929749138478
52,-0.0009155,-86.72041513563823
53,-0.0009155,-86.0878386210468
54,-0.001221,-85.44166783877522
55,-0.001221,-84.78200482668066
56,-0.0009155,-84.10895375319978
57,-0.0021360000000000003,-83.42262090089937
58,-0.001831,-82.72311464969299
59,-0.001221,-82.01054545972666
60,-0.002747,-81.28502585393585
61,-0.002747,-80.54667040027675
62,-0.002441,-79.79559569363485
63,-0.002747,-79.03192033741304
64,0.0,-78.25576492480286
65,-0.001221,-77.46725201974145
66,-0.001831,-76.66650613755725
67,-0.002747,-75.85365372530758
68,-0.003662,-75.02882314181124
69,-0.001221,-74.19214463737912
70,-0.001831,-73.3437503332461
71,-0.001221,-72.48377420070776
72,0.0003052,-71.61235203996453
73,-0.0006104,-70.7296214586775
74,-0.0006104,-69.83572185023834
75,-0.001831,-68.93079437175767
76,-0.001526,-68.01498192177459
77,-0.001831,-67.08842911769135
78,-0.002441,-66.15128227293671
79,-0.001221,-65.20368937386117
80,-0.0021360000000000003,-64.24580005636835
81,-0.0006104,-63.277765582285696
82,-0.001526,-62.299738815478456
83,-0.003967,-61.31187419771077
84,-0.001221,-60.314327724257474
85,-0.001221,-59.30725691927067
86,-0.001221,-58.290820810904755
87,-0.003662,-57.26517990620417
88,-0.002441,-56.23049616575738
89,-0.001831,-55.186932978121405
90,-0.004272000000000001,-54.134655134020996
91,-0.002747,-53.07382880032608
92,-0.003052,-52.00462149381222
93,-0.003357,-50.92720205470782
94,-0.003357,-49.84174062003214
95,0.0,-48.748408596728744
96,-0.0006104,-47.64737863459844
97,-0.003357,-46.53882459903582
98,-0.002747,-45.42292154357384
99,-0.003357,-44.2998456822409
100,-0.003052,-43.16977436173465
101,-0.003357,-42.032886033416766
102,-0.004272000000000001,-40.88936022513353
103,-0.0009155,-39.73937751286627
104,-0.0006104,-38.58311949221624
105,0.0,-37.420768749728666
106,-0.0009155,-36.252508834060194
107,-0.003967,-35.07852422699443
108,-0.002747,-33.899000314310044
109,-0.002747,-32.71412335650638
110,-0.001831,-31.524080459390568
111,-0.003052,-30.329059544531468
112,-0.002747,-29.129249319584673
113,-0.003052,-27.92483924849336
114,-0.003357,-26.716019521569713
115,-0.0045780000000000005,-25.502981025461658
116,-0.004272000000000001,-24.285915313009752
117,-0.003357,-23.06501457299868
118,-0.004272000000000001,-21.84047159980838
119,-0.003967,-20.612479762969713
120,-0.003662,-19.381232976629025
121,-0.003052,-18.146925668926905
122,-0.0021360000000000003,-16.90975275129587
123,-0.003052,-15.669909587681353
124,-0.002441,-14.427591963691523
125,-0.003662,-13.182996055680693
126,-0.002441,-11.936318399770556
127,-0.003967,-10.687755860814903
128,-0.004883,-9.437505601312408
129,-0.004272000000000001,-8.185765050272453
130,-0.003357,-6.932731872038661
131,-0.006104,-5.678603935075474
132,-0.003357,-4.423579280722496
133,-0.003662,-3.1678560919212897
134,-0.003662,-1.91163266192026
135,-0.002747,-0.6551073629615424
136,-0.004272000000000001,0.60152138504401
137,-0.003357,1.858055145849829
138,-0.002441,3.1142954982088376
139,-0.0006104,4.37004406720662
140,-0.002747,5.6251025555870555
141,-0.0009155,6.879272775065683
142,-0.003967,8.132356677626069
143,-0.002441,9.384156386793832
144,-0.003662,10.634474228883505
145,-0.0021360000000000003,11.883112764213681
146,-0.002747,13.129874818284973
147,-0.003967,14.374563512916144
148,-0.001831,15.616982297333376
149,-0.0009155,16.856934979208056
150,-0.0003052,18.09422575563775
151,-0.0045780000000000005,19.328659244065694
152,-0.002747,20.560040513134066
153,-0.0021360000000000003,21.78817511346591
154,-0.001526,23.012869108370783
155,-0.003052,24.233929104469773
156,-0.001221,25.451162282234552
157,-0.003357,26.664376426435755
158,-0.0006104,27.873379956495942
159,-0.001221,29.077981956742526
160,-0.0009155,30.27799220655551
161,-0.0006104,31.47322121040545
162,0.0003052,32.66348022777707
163,0.0009155,33.848581302973734
164,-0.002441,35.028337294797375
165,-0.0006104,36.20256190610084
166,0.0,37.37106971320592
167,0.0006104,38.53367619518406
168,0.0003052,39.69019776299447
169,0.001221,40.840451788474745
170,0.0006104,41.98425663318003
171,0.001526,43.12143167706605
172,0.0009155,44.25179734701076
173,0.0021360000000000003,45.37517514517126
174,0.003967,46.49138767717063
175,0.002441,47.6002586801105
176,0.002747,48.701613050405044
177,0.002747,49.79527687143196
178,0.003662,50.88107744099572
179,0.003357,51.958843298599334
180,0.003662,53.028404252520126
181,0.0045780000000000005,54.089591406684676
182,0.004883,55.142237187339646
183,0.004883,56.18617536951371
184,0.007019,57.22124110326609
185,0.007019,58.24727093971854
186,0.006104,59.264102856865875
187,0.007935,60.27157628516083
188,0.008545,61.269532132870054
189,0.0076289999999999995,62.257812811196565
190,0.008545,63.23626225916475
191,0.01068,64.20472596826416
192,0.0119,65.16305100684843
193,0.01129,66.11108604428463
194,0.01312,67.04868137485043
195,0.01495,67.97568894137419
196,0.015560000000000001,68.89196235861488
197,0.01617,69.79735693637821
198,0.0177,70.69172970236465
199,0.01984,71.57493942474655
200,0.02197,72.44684663447028
201,0.02136,73.30731364727993
202,0.021670000000000002,74.15620458545934
203,0.02441,74.99338539928871
204,0.02686,75.81872388821263
205,0.02838,76.63208972171604
206,0.03143,77.43335445990506
207,0.03204,78.22239157378894
208,0.03204,78.99907646526056
209,0.03571,79.76328648677199
210,0.038149999999999996,80.51490096070181
211,0.04242,81.25380119841155
212,0.04456,81.97987051898819
213,0.04547,82.69299426766905
214,0.047,83.39305983394742
215,0.05249,84.079956669355
216,0.05249,84.75357630491872
217,0.055850000000000004,85.41381236828923
218,0.05951,86.06056060053851
219,0.061950000000000005,86.69371887262328
220,0.065,87.31318720151258
221,0.06897,87.91886776597619
222,0.07141,88.51066492203172
223,0.07385,89.08848521804788
224,0.07751000000000001,89.65223740950162
225,0.07904000000000001,90.20183247338667
226,0.08392000000000001,90.73718362227139
227,0.08636,91.25820631800335
228,0.0882,91.76481828505898
229,0.09125,92.2569395235359
230,0.09369,92.7344923217857
231,0.09552,93.19740126868551
232,0.101,93.64559326554648
233,0.1028,94.07899753765665
234,0.1044,94.49754564545728
235,0.1071,94.9011714953502
236,0.1105,95.28981135013473
